district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct
452,KANDHAMAL,ODISHA,51.76788685524126,34.55352190793122,43.16070438158624,Medium,Health-driven,93.90,96.80,52.40,54.50,65.12,17.40,100.00,81.70,34.20,23.30,35.20,55.30,1.98,17.58,25.95,-0.44,25,15.76,53.58,127.00,Medium,true
262,CHIKMAGALUR,KARNATAKA,68.84359400998336,61.59179145867998,65.21769273433168,High,Health-driven,98.40,91.00,92.30,30.00,79.24,99.10,100.00,92.60,27.30,24.90,25.40,53.20,1.63,17.52,12.78,-0.53,2,22.29,3.95,51.00,High,true
184,KARNAL,HARYANA,65.91098169717138,71.630615640599,68.77079866888519,High,Education-driven,99.00,88.90,83.50,24.60,76.44,96.70,99.90,98.40,29.20,9.80,20.50,78.30,0.78,17.51,15.44,-0.07,21,22.56,0.00,199.00,High,true
14,VIZIANAGARAM,ANDHRA PRADESH,53.57737104825291,42.29062673322241,47.933998890737655,Medium,Health-driven,99.00,76.80,61.70,76.70,59.49,88.50,91.30,90.30,36.40,19.20,32.20,66.70,1.17,17.49,18.88,-0.29,38,10.57,10.05,229.00,Medium,true
549,THANJAVUR,TAMIL NADU,78.24459234608985,72.01885745978923,75.13172490293954,High,Health-driven,100.00,78.50,79.60,70.60,82.72,98.90,100.00,98.80,19.60,8.30,21.90,64.80,1.26,17.43,12.45,-0.39,12,18.91,0.15,277.00,High,true
183,KAITHAL,HARYANA,58.83943427620632,60.870770937326675,59.85510260676649,Medium,Both equally,98.20,74.30,89.70,29.10,70.56,96.60,99.20,98.80,29.90,20.70,29.90,61.40,1.25,17.39,18.64,-0.18,29,23.04,0.00,141.00,Medium,true
134,SURGUJA,CHHATTISGARH,61.3144758735441,41.84692179700499,51.580698835274546,Medium,Health-driven,85.30,84.60,75.80,65.10,61.16,44.10,99.90,90.00,29.40,17.50,30.60,51.40,1.80,17.33,20.35,-0.15,17,4.90,55.11,122.00,Medium,true
546,RAMANATHAPURAM,TAMIL NADU,75.99833610648919,65.22462562396008,70.61148086522464,High,Health-driven,99.60,90.40,78.60,69.70,81.48,98.00,99.90,96.70,26.40,17.70,21.60,57.20,1.48,17.3,12.96,-0.21,2,18.40,0.08,177.00,High,true
460,NAYAGARH,ODISHA,78.74376039933445,41.65280088740987,60.19828064337216,Medium,Health-driven,98.30,96.10,67.10,49.30,79.17,37.90,94.80,89.40,20.00,10.50,20.20,55.20,2.25,17.25,15.55,-0.72,82,14.17,6.10,35.00,Medium,true
398,EAST KHASI HILLS,MEGHALAYA,50.51996672212979,50.83194675540765,50.67595673876872,Medium,Both equally,63.40,49.10,80.90,47.10,84.70,38.60,71.80,82.90,44.60,11.20,23.80,39.00,0.69,17.25,1.11,-0.13,-26,0.68,80.05,334.00,Medium,true
182,JIND,HARYANA,68.71880199667221,68.88519134775375,68.80199667221298,High,Both equally,98.70,77.50,88.50,23.70,72.73,98.40,100.00,97.10,25.50,8.80,22.90,68.90,0.85,17.2,20.91,-0.20,53,21.16,0.00,111.00,High,true
406,WEST KHASI HILLS,MEGHALAYA,50,38.657792567942316,44.32889628397116,Medium,Health-driven,41.70,62.50,87.80,60.10,79.30,17.60,64.80,38.60,59.00,8.00,31.10,56.20,0.78,17.19,1.99,-0.22,7,0.04,97.82,243.00,Medium,true
192,ROHTAK,HARYANA,61.522462562396,80.64337215751524,71.08291735995562,High,Education-driven,97.40,77.40,90.00,24.80,80.37,100.00,100.00,99.90,28.90,12.50,22.10,76.20,0.72,17.11,17.23,-0.09,23,20.44,0.00,196.00,High,true
541,MADURAI,TAMIL NADU,78.28618968386023,68.91292290626733,73.59955629506378,High,Health-driven,100.00,88.80,80.10,66.30,81.66,98.50,100.00,98.30,32.40,9.50,21.50,54.30,1.46,17.1,9.81,-0.21,14,13.46,0.37,266.00,High,true
445,DHENKANAL,ODISHA,52.204658901830285,51.02606766500276,51.61536328341653,Medium,Both equally,94.80,88.60,58.20,55.20,79.41,29.60,100.00,94.70,33.30,22.70,30.00,62.00,2.34,17.09,15.68,-1.01,33,19.62,13.59,63.00,Medium,true
553,THIRUVARUR,TAMIL NADU,79.61730449251247,67.60953965612867,73.61342207432057,High,Health-driven,100.00,97.10,71.00,75.20,83.26,99.00,99.90,99.60,19.80,18.40,21.50,45.00,2.15,17.09,12.63,-0.71,6,34.09,0.24,92.00,High,true
443,CUTTACK,ODISHA,70.77787021630617,59.67831392124236,65.22809206877426,High,Health-driven,98.90,90.40,60.20,42.30,84.20,40.50,100.00,96.50,20.40,14.20,18.90,63.80,1.74,17.04,12.87,-0.55,-87,19.00,3.57,228.00,Medium,false
571,KHAMMAM,TELANGANA,69.13477537437603,43.78813089295619,56.46145313366611,Medium,Health-driven,97.90,86.60,84.50,60.40,65.46,92.10,97.40,92.50,22.20,24.70,26.20,60.50,2.11,17.02,15.35,-0.21,79,16.55,27.37,215.00,Medium,true
521,SAWAI MADHOPUR,RAJASTHAN,52.391846921797004,40.18302828618968,46.28743760399334,Medium,Health-driven,97.40,54.90,71.20,80.50,66.19,62.00,96.60,79.50,26.90,22.00,24.20,73.30,1.35,17.02,34.92,0.18,44,20.87,21.40,180.00,Medium,true
43,CHIRANG,ASSAM,37.957570715474205,30.449251247920134,34.20341098169717,Low,Health-driven,83.70,71.10,77.10,61.50,64.71,16.30,90.00,85.70,42.70,19.50,39.70,70.40,1.33,16.99,13.48,-0.39,12,7.29,37.06,140.00,Medium,false
108,CHANDIGARH,CHANDIGARH,75,71.49195784803106,73.24597892401553,High,Both equally,96.90,80.90,85.00,32.20,86.43,100.00,100.00,100.00,25.30,8.40,20.60,54.60,2.48,16.96,9.16,-0.67,2,18.86,0.00,0.00,High,true
462,PURI,ODISHA,83.48585690515807,54.936217415418746,69.21103716028841,High,Health-driven,97.70,95.80,67.30,61.50,85.37,35.00,100.00,92.80,13.80,8.90,11.30,51.00,1.98,16.92,13.17,-0.56,28,19.14,0.36,108.00,High,true
547,SALEM,TAMIL NADU,75.51996672212978,65.61286744315031,70.56641708264004,High,Health-driven,100.00,77.00,64.50,67.50,73.23,99.50,100.00,98.00,23.60,10.10,20.80,51.30,1.40,16.92,15.27,-0.31,28,16.67,3.43,386.00,High,true
58,KOKRAJHAR,ASSAM,34.10981697171381,30.671103716028842,32.390460343871325,Low,Both equally,81.90,51.10,72.20,50.20,66.63,10.90,73.20,85.20,34.60,20.50,35.20,74.70,1.20,16.92,13.90,-0.36,41,3.33,31.41,416.00,Low,true
509,JAIPUR,RAJASTHAN,73.0865224625624,57.293399889073775,65.18996117581808,High,Health-driven,97.30,89.30,79.60,81.50,76.44,67.90,98.10,87.00,25.00,14.60,20.80,71.30,0.74,16.92,22.64,-0.09,154,15.14,7.97,972.00,High,true
132,SUKMA,CHHATTISGARH,27.828618968386024,21.46422628951747,24.646422628951747,Low,Health-driven,81.20,73.30,35.50,78.10,null,22.90,92.20,71.20,41.80,21.20,37.40,91.40,2.04,16.89,null,0.07,-13,null,null,76.00,Low,true
121,JASHPUR,CHHATTISGARH,60.232945091514146,36.32834165280089,48.28064337215751,Medium,Health-driven,85.60,94.20,72.80,80.60,68.60,20.90,99.90,82.80,35.80,17.00,33.60,54.10,2.25,16.84,19.19,-0.21,1,5.74,62.28,128.00,Medium,true
558,TIRUVANNAMALAI,TAMIL NADU,69.55074875207987,66.22296173044924,67.88685524126456,High,Both equally,99.10,97.10,61.70,69.60,74.72,99.90,100.00,98.40,30.60,14.80,25.00,64.70,1.72,16.84,18.02,-0.67,20,22.94,3.69,473.00,High,true
531,CHENNAI,TAMIL NADU,81.86356073211314,78.70216306156405,80.2828618968386,High,Both equally,100.00,96.60,90.40,58.20,90.33,99.90,99.80,99.70,20.40,18.30,21.90,55.30,1.03,16.82,6.31,-0.33,30,16.78,0.22,209.00,High,true
484,MOGA,PUNJAB,67.3044925124792,63.81031613976705,65.55740432612313,High,Both equally,93.00,80.60,87.80,23.70,71.59,100.00,100.00,100.00,22.00,12.00,16.80,70.30,2.73,16.79,7.89,-0.27,15,36.50,0.00,169.00,High,true
471,AMRITSAR,PUNJAB,63.83111480865225,66.86078757626179,65.34595119245702,High,Both equally,95.90,65.80,86.00,26.20,77.20,100.00,100.00,97.90,19.40,11.90,11.20,73.60,1.75,16.79,8.45,-0.16,34,30.95,0.00,305.00,High,true
473,BATHINDA,PUNJAB,57.404326123128115,61.952301719356626,59.67831392124237,Medium,Both equally,93.10,66.50,88.40,20.10,69.57,100.00,100.00,99.90,23.00,15.40,23.80,69.60,3.19,16.78,12.38,-0.06,18,32.44,0.00,193.00,Medium,true
318,GWALIOR,MADHYA PRADESH,50.145590682196335,54.021075984470315,52.08333333333333,Medium,Both equally,94.80,80.50,83.20,40.60,77.93,51.90,100.00,89.60,40.10,12.40,33.00,78.40,1.65,16.76,18.01,0.09,27,19.34,3.55,224.00,Medium,true
502,CHITTAURGARH,RAJASTHAN,62.35440931780365,36.24514697726013,49.29977814753189,Medium,Health-driven,96.80,87.80,63.80,90.60,62.51,55.30,97.60,80.30,31.40,14.60,25.90,72.40,1.81,16.69,30.76,-0.61,69,16.20,13.05,302.00,Medium,true
287,KASARAGOD,KERALA,84.65058236272878,61.95230171935663,73.3014420410427,High,Health-driven,100.00,92.50,98.90,44.00,89.85,92.00,98.70,98.60,25.30,12.60,21.40,34.30,2.69,16.67,7.80,-0.67,1,4.08,3.74,35.00,High,true
552,THIRUVALLUR,TAMIL NADU,76.35191347753744,73.43316694398226,74.89254021075985,High,Both equally,100.00,88.60,75.60,57.40,83.82,99.30,99.90,98.20,18.10,17.00,20.60,58.40,1.13,16.65,10.79,-0.32,26,22.04,1.27,172.00,High,true
544,PERAMBALUR,TAMIL NADU,67.36688851913478,63.81031613976705,65.58860232945091,High,Both equally,100.00,92.50,57.40,75.50,74.68,99.50,100.00,98.00,29.10,15.90,22.30,69.20,1.98,16.64,17.28,-0.44,14,31.01,0.46,216.00,High,true
185,KURUKSHETRA,HARYANA,58.901830282861894,75.18025513033832,67.04104270660011,High,Education-driven,98.40,69.80,82.60,19.20,76.70,99.80,100.00,99.40,24.90,12.80,22.50,73.70,0.98,16.63,14.28,-0.26,18,22.30,0.00,201.00,High,true
360,GADCHIROLI,MAHARASTRA,42.28369384359401,46.367165834719906,44.32542983915695,Medium,Both equally,97.30,97.90,62.40,33.30,70.55,63.00,100.00,88.60,35.70,30.00,35.40,76.60,3.54,16.61,19.55,-0.60,21,11.25,38.71,50.00,Medium,true
174,AMBALA,HARYANA,71.92179700499167,80.7542983915696,76.33804769828063,High,Education-driven,97.80,79.30,87.20,19.00,82.89,100.00,100.00,99.50,24.10,10.90,13.70,64.20,0.84,16.61,11.83,-0.17,18,26.26,0.00,180.00,High,true
128,NARAYANPUR,CHHATTISGARH,29.575707154742094,26.899611758180807,28.23765945646145,Low,Both equally,74.20,81.70,52.80,83.10,null,21.80,99.70,41.10,43.70,21.50,39.50,86.80,2.02,16.59,null,-0.20,-18,null,null,52.00,Low,true
56,KARBI ANGLONG,ASSAM,46.110648918469224,37.520798668885185,41.81572379367721,Medium,Health-driven,74.90,64.30,75.20,54.10,73.52,19.50,72.30,84.20,31.60,17.20,28.20,67.50,1.12,16.57,17.50,-0.46,48,4.70,56.34,391.00,Medium,true
68,UDALGURI,ASSAM,37.60399334442596,31.17027176927343,34.38713255684969,Low,Health-driven,86.20,38.30,73.80,70.60,66.60,12.90,85.60,93.20,33.80,21.30,32.50,77.60,1.88,16.54,14.62,-0.58,94,4.55,32.15,191.00,Low,true
551,THENI,TAMIL NADU,82.9242928452579,62.86744315030504,72.89586799778147,High,Health-driven,100.00,95.20,74.40,67.40,77.62,98.10,100.00,94.70,20.20,15.50,18.80,46.80,1.66,16.54,15.76,-0.40,7,20.72,0.15,135.00,High,true
485,MUKTSAR,PUNJAB,49.12645590682196,63.144758735440924,56.135607321131445,Medium,Education-driven,96.40,57.60,82.90,23.90,66.79,100.00,100.00,99.20,35.00,13.60,30.70,69.00,1.72,16.51,12.87,-0.06,2,42.31,0.00,174.00,Medium,true
559,VELLORE,TAMIL NADU,77.64143094841928,66.94398225180254,72.2927066001109,High,Health-driven,99.50,92.70,76.20,71.40,79.65,98.40,100.00,97.20,29.80,13.10,19.70,60.90,1.49,16.47,14.53,-0.45,20,21.85,1.85,291.00,High,true
290,KOZHIKODE,KERALA,87.56239600665558,61.425402107598444,74.49389905712701,High,Health-driven,100.00,88.80,99.60,61.10,95.24,96.90,99.80,94.90,21.30,14.10,18.90,32.10,3.80,16.45,4.41,-0.84,119,6.45,0.49,67.00,High,true
288,KOLLAM,KERALA,81.19800332778702,70.13311148086521,75.66555740432611,High,Health-driven,100.00,85.40,97.50,56.00,93.77,98.50,100.00,99.60,15.50,21.40,17.00,32.50,2.92,16.44,3.88,-0.78,9,12.46,0.41,96.00,High,true
139,NORTH GOA,GOA,74.64642262895173,69.35662784248474,72.00152523571823,High,Health-driven,99.60,78.60,87.70,64.80,88.85,99.80,100.00,98.30,24.20,17.70,25.80,55.20,2.67,16.43,10.03,-0.63,-4,2.15,6.92,57.00,High,true
522,SIKAR,RAJASTHAN,71.6514143094842,56.68330560177481,64.16735995562951,High,Health-driven,95.80,70.00,77.90,82.40,72.98,61.90,98.70,83.20,23.10,12.80,18.30,61.50,0.51,16.34,27.90,-0.13,45,15.64,2.81,370.00,High,true
450,JHARSUGUDA,ODISHA,66.18136439267887,39.85024958402663,53.01580698835275,Medium,Health-driven,98.60,97.60,70.00,37.70,null,38.70,99.80,92.80,27.10,16.90,26.90,65.50,2.01,16.32,16.22,-0.45,10,null,null,27.00,Medium,true
472,BARNALA,PUNJAB,64.8710482529118,68.91292290626733,66.89198557958957,High,Both equally,96.70,68.50,90.70,20.70,68.90,100.00,100.00,100.00,33.80,9.40,16.50,60.60,1.30,16.23,8.96,-0.36,5,32.24,0.00,81.00,High,true
599,UNAKOTI,TRIPURA,35.64891846921797,34.1375485302274,34.89323349972268,Low,Both equally,71.50,58.30,61.80,28.00,null,26.80,92.10,86.90,31.80,19.30,32.00,62.80,1.03,16.22,null,-0.41,0,null,null,43.00,Medium,false
482,LUDHIANA,PUNJAB,61.7720465890183,74.18191902384915,67.97698280643372,High,Education-driven,90.10,73.20,84.60,25.20,82.54,100.00,100.00,99.30,22.10,5.90,12.40,77.90,1.43,16.2,8.14,0.26,25,26.39,0.00,335.00,High,true
532,COIMBATORE,TAMIL NADU,87.35440931780366,75.79034941763727,81.57237936772046,High,Health-driven,100.00,94.50,78.50,61.00,84.31,98.90,100.00,99.30,23.00,7.00,18.50,37.80,1.18,16.11,10.33,-0.39,28,15.50,0.82,228.00,High,true
480,JALANDHAR,PUNJAB,71.36023294509151,72.54575707154741,71.95299500831946,High,Both equally,92.30,91.30,88.20,25.90,82.40,100.00,100.00,99.90,24.80,10.30,16.70,69.20,1.79,16.09,7.79,0.17,35,38.95,0.00,263.00,High,true
555,TIRUCHIRAPPALLI,TAMIL NADU,58.79783693843594,71.32556849694953,65.06170271769274,High,Education-driven,98.60,97.10,67.10,67.80,83.56,99.10,100.00,98.60,27.60,20.90,27.40,82.30,1.53,16.09,12.76,-0.51,16,17.14,0.67,299.00,High,true
474,FARIDKOT,PUNJAB,57.88269550748752,62.645590682196335,60.26414309484193,Medium,Both equally,94.30,70.80,87.50,20.40,70.65,100.00,99.80,100.00,28.10,10.30,20.70,76.10,2.65,16.06,11.08,-0.80,2,38.92,0.00,48.00,Medium,true
420,MON,NAGALAND,57.237936772046595,38.2140876317249,47.72601220188575,Medium,Health-driven,21.40,62.40,86.40,39.30,56.60,31.60,84.00,85.70,35.50,7.80,23.30,39.40,0.76,16.06,7.99,-0.15,33,0.00,95.22,24.00,Medium,true
401,SOUTH GARO HILLS,MEGHALAYA,72.85773710482529,29.617304492512478,51.23752079866888,Medium,Health-driven,88.30,86.80,88.40,79.50,72.39,17.40,82.20,41.80,29.80,18.30,20.80,33.60,1.45,15.99,9.05,-0.43,2,0.22,94.31,117.00,Medium,true
596,NORTH TRIPURA,TRIPURA,45.04991680532446,51.27565169162508,48.162784248474765,Medium,Education-driven,85.40,69.60,74.10,28.70,88.29,32.80,90.60,80.90,26.20,30.00,32.20,52.50,0.87,15.99,7.08,-0.25,-1,16.57,25.86,34.00,Medium,true
32,TIRAP,ARUNACHAL PRADESH,55.34525790349417,28.508042151968937,41.926650027731554,Medium,Health-driven,70.20,66.30,86.70,30.80,52.23,39.00,76.70,87.00,38.60,13.80,16.00,48.40,2.29,15.98,20.04,0.15,2,0.00,87.85,15.00,Medium,true
295,THRISSUR,KERALA,77.74542429284526,66.97171381031613,72.3585690515807,High,Health-driven,100.00,null,99.50,48.70,95.32,97.20,100.00,98.30,22.00,9.60,17.30,48.70,3.87,15.92,3.13,-0.89,22,10.39,0.30,96.00,High,true
286,KANNUR,KERALA,82.9242928452579,69.4675540765391,76.1959234608985,High,Health-driven,100.00,77.70,99.50,47.90,95.41,97.30,99.80,99.20,19.40,14.00,17.90,37.20,1.96,15.85,3.97,-0.54,-29,3.30,1.64,42.00,High,true
45,DHEMAJI,ASSAM,52.28785357737105,38.35274542429284,45.32029950083195,Medium,Health-driven,87.30,89.70,70.80,66.80,69.07,13.30,90.40,95.40,37.20,18.30,25.70,73.10,1.43,15.85,13.53,-0.64,62,6.45,47.45,320.00,Medium,true
428,NEW DELHI,NCT OF DELHI,58.922628951747086,84.47032723239046,71.69647809206877,High,Education-driven,91.80,82.20,69.40,25.20,89.38,100.00,100.00,100.00,27.40,6.80,20.70,72.90,0.81,15.85,8.21,-0.36,4,23.41,0.00,5.00,High,true
28,NAMSAI,ARUNACHAL PRADESH,54.51331114808652,49.833610648918466,52.1734608985025,Medium,Both equally,63.60,67.20,75.10,30.90,null,29.90,69.70,100.00,28.70,12.40,17.70,59.20,0.41,15.83,null,-0.08,2,null,null,29.00,Medium,true
683,NAINITAL,UTTARAKHAND,67.67886855241264,65.363283416528,66.52107598447031,High,Both equally,81.20,74.10,82.40,60.80,84.85,83.30,98.70,82.50,23.20,14.00,14.80,59.80,0.35,15.75,12.88,-0.01,-16,20.03,0.79,207.00,High,true
116,DANTEWADA,CHHATTISGARH,33.52745424292845,24.59789240155297,29.06267332224071,Low,Health-driven,90.50,77.60,60.50,82.20,42.67,25.00,96.50,74.00,45.60,19.40,45.80,89.90,3.50,15.73,19.81,-0.91,16,2.44,76.88,34.00,Low,true
507,GANGANAGAR,RAJASTHAN,65.93178036605657,46.53355518580144,56.232667775929,Medium,Health-driven,97.70,89.70,83.40,85.30,70.25,75.50,99.70,81.70,24.50,24.90,26.10,72.30,1.78,15.64,19.26,-0.53,33,36.59,0.68,262.00,Medium,true
545,PUDUKKOTTAI,TAMIL NADU,64.91264559068219,69.91125901275652,67.41195230171935,High,Both equally,100.00,83.30,55.20,72.90,77.76,99.40,100.00,100.00,32.20,9.50,21.60,71.10,1.84,15.6,16.68,-0.54,12,17.60,0.08,215.00,High,true
194,SONIPAT,HARYANA,74.64642262895175,75.40210759844703,75.02426511369939,High,Both equally,99.70,83.00,86.70,22.40,80.83,99.80,100.00,98.30,23.60,9.20,12.70,68.70,1.09,15.6,18.52,-0.08,21,18.62,0.00,185.00,High,true
26,LOWER DIBANG VALLEY,ARUNACHAL PRADESH,76.37271214642261,52.440377149195776,64.4065446478092,High,Health-driven,90.10,73.80,89.90,36.80,70.38,41.10,96.90,84.50,14.30,7.60,9.70,51.50,0.50,15.55,13.06,-0.07,2,0.00,48.03,8.00,High,true
283,ALAPPUZHA,KERALA,78.369384359401,64.05990016638935,71.21464226289518,High,Health-driven,99.40,61.90,99.20,60.40,96.26,97.10,99.60,97.60,20.10,14.40,20.40,30.30,3.57,15.54,3.10,-0.84,15,9.46,0.31,65.00,High,true
378,RATNAGIRI,MAHARASTRA,49.56322795341098,63.172490293954525,56.36785912368275,Medium,Education-driven,97.80,77.20,85.60,16.60,82.43,93.10,100.00,97.50,31.70,23.70,29.50,69.40,2.99,15.48,16.88,-0.73,-2,4.15,1.26,59.00,Medium,true
394,THOUBAL,MANIPUR,58.153078202995005,53.49417637271214,55.82362728785357,Medium,Both equally,87.80,74.20,61.30,19.10,76.66,49.10,99.50,94.40,31.50,8.30,14.90,39.70,1.90,15.44,18.33,-0.44,5,9.62,0.43,50.00,Medium,true
285,IDUKKI,KERALA,84.1514143094842,54.187465335551856,69.16943982251803,High,Health-driven,100.00,89.60,97.50,58.10,92.20,85.50,97.80,90.60,24.30,14.50,23.60,32.00,2.91,15.29,5.25,-0.77,0,13.12,5.03,33.00,High,true
501,BUNDI,RAJASTHAN,49.66722129783694,42.40155296727676,46.034387132556844,Medium,Health-driven,95.30,75.70,56.30,87.70,62.31,57.40,97.90,76.30,30.00,19.60,29.10,74.90,1.15,15.29,29.52,-0.18,34,18.97,20.57,179.00,Medium,true
284,ERNAKULAM,KERALA,80.32445923460898,69.9389905712701,75.13172490293954,High,Health-driven,99.10,82.60,99.30,46.20,95.68,98.60,100.00,98.50,22.00,17.10,19.40,36.40,2.55,15.27,2.87,-1.04,7,8.18,0.50,110.00,High,true
490,SANGRUR,PUNJAB,72.31697171381032,65.363283416528,68.84012756516915,High,Health-driven,94.70,89.60,92.40,18.70,68.88,100.00,100.00,100.00,23.40,10.40,18.10,66.90,1.91,15.25,11.34,-0.58,5,27.89,0.00,184.00,High,true
24,LOHIT,ARUNACHAL PRADESH,68.94758735440932,53.105934553521905,61.02676095396561,Medium,Health-driven,90.20,74.00,83.70,31.90,69.88,56.60,74.50,97.20,24.50,12.70,12.90,52.50,0.88,15.23,15.63,-0.07,2,0.00,32.53,5.00,Medium,true
175,BHIWANI,HARYANA,67.01331114808653,71.85246810870771,69.43288962839712,High,Both equally,97.70,72.50,89.70,28.20,76.74,97.50,99.90,97.80,29.00,6.00,20.60,69.20,0.89,15.2,22.59,-0.24,63,20.87,0.00,154.00,High,true
191,REWARI,HARYANA,68.78119800332779,78.89628397115918,73.83874098724348,High,Education-driven,98.70,79.30,86.40,25.30,82.23,98.00,100.00,98.30,25.90,9.30,20.50,71.30,0.69,15.18,22.38,-0.19,16,20.28,0.00,90.00,High,true
513,JHUNJHUNUN,RAJASTHAN,71.96339434276206,64.25402107598447,68.10870770937326,High,Health-driven,97.10,88.70,79.00,86.10,74.72,80.50,100.00,84.50,20.90,13.90,19.60,77.20,0.63,15.18,26.73,-0.22,32,16.88,1.95,242.00,High,true
180,HISAR,HARYANA,66.41014975041597,75.42983915696061,70.91999445368829,High,Education-driven,98.20,85.50,89.10,27.90,73.24,99.50,100.00,98.60,27.80,16.40,21.40,70.50,0.75,15.16,20.48,-0.21,78,23.44,0.00,148.00,High,true
223,RAMBAN,JAMMU & KASHMIR,46.92179700499168,30.199667221297833,38.56073211314476,Medium,Health-driven,80.40,78.90,48.90,9.20,56.90,40.40,96.80,66.60,25.70,15.60,21.20,62.00,2.35,15.15,31.93,-0.59,-23,4.91,14.02,62.00,Medium,true
294,THIRUVANANTHAPURAM,KERALA,78.80615640599001,66.25069328896284,72.52842484747643,High,Health-driven,99.50,72.80,95.40,48.70,92.66,98.10,99.90,96.80,19.50,17.40,15.20,33.00,2.68,15.14,3.71,-0.72,12,11.30,0.81,76.00,High,true
534,DHARMAPURI,TAMIL NADU,74.5008319467554,58.59678313921243,66.54880754298391,High,Health-driven,99.60,90.60,72.40,75.50,64.71,98.10,99.90,96.80,28.70,16.90,23.20,54.20,1.46,15.08,9.13,-0.46,10,16.29,4.18,140.00,High,true
548,SIVAGANGA,TAMIL NADU,67.63727121464225,69.1902384914032,68.41375485302274,High,Both equally,100.00,89.40,74.40,67.70,80.46,99.40,100.00,99.00,27.60,22.80,28.40,56.40,2.00,15.05,16.28,-0.29,16,17.01,0.06,109.00,High,true
487,PATIALA,PUNJAB,67.86605657237936,67.91458679977816,67.89032168607876,High,Both equally,97.30,74.70,88.10,33.80,76.26,99.90,99.90,100.00,20.30,9.90,16.90,76.70,2.23,14.94,10.93,-0.43,23,24.55,0.00,253.00,High,true
30,SIANG,ARUNACHAL PRADESH,67.11730449251247,20.79866888519135,43.95798668885191,Medium,Health-driven,81.10,60.30,91.20,26.10,null,20.20,88.40,34.90,21.30,12.10,8.80,24.90,1.86,14.77,null,0.59,-9,null,null,10.00,Medium,true
416,KIPHIRE,NAGALAND,43.94758735440932,45.84026622296173,44.893926788685526,Medium,Both equally,34.80,42.80,83.10,8.80,73.10,23.40,68.30,84.80,36.90,11.00,25.00,55.20,0.49,14.73,6.19,0.06,0,0.00,96.52,10.00,Medium,true
468,MAHE,PUDUCHERRY,69.73793677204657,86.66112035496394,78.19952856350525,High,Education-driven,100.00,95.30,99.80,23.60,98.35,100.00,100.00,100.00,48.20,7.30,32.60,36.90,0.74,14.71,1.63,0.03,0,0.34,0.00,6.00,High,true
516,KOTA,RAJASTHAN,64.80865224625623,65.80698835274542,65.30782029950083,High,Both equally,97.90,84.40,79.00,80.90,77.48,71.50,99.50,91.10,29.50,20.80,26.40,66.70,0.59,14.64,21.31,-0.20,29,20.78,9.42,162.00,High,true
181,JHAJJAR,HARYANA,75.33277870216307,83.77703826955074,79.55490848585691,High,Education-driven,97.20,90.90,91.70,27.00,80.83,99.20,100.00,99.60,15.60,8.00,9.70,76.90,0.43,14.59,18.48,-0.04,27,17.79,0.00,113.00,High,true
403,SOUTH WEST KHASI HILLS,MEGHALAYA,56.447587354409315,27.89794786466999,42.172767609539655,Medium,Health-driven,41.70,78.80,89.60,72.30,null,9.80,51.50,41.30,51.40,10.40,27.60,61.30,0.74,14.45,null,-0.19,16,null,null,99.00,Medium,true
211,BARAMULA,JAMMU & KASHMIR,53.49417637271214,36.18968386023295,44.84193011647254,Medium,Health-driven,96.20,73.70,77.70,6.50,66.93,35.40,91.30,89.70,23.20,18.20,17.30,70.40,1.99,14.41,22.34,-0.69,20,0.15,3.74,122.00,Medium,true
387,BISHNUPUR,MANIPUR,57.86189683860233,60.3161397670549,59.08901830282861,Medium,Both equally,89.50,66.60,52.60,9.30,76.35,39.50,100.00,97.50,15.50,7.90,11.70,42.40,1.49,14.39,18.23,-0.55,5,9.32,1.39,27.00,Medium,true
524,TONK,RAJASTHAN,57.48752079866888,43.566278424847475,50.52689961175818,Medium,Health-driven,97.40,75.30,66.20,84.50,62.46,61.40,98.60,79.50,33.10,18.10,28.20,64.60,1.23,14.3,32.26,-0.31,64,20.26,12.54,125.00,Medium,true
488,RUPNAGAR,PUNJAB,75.20798668885192,70.85413200221852,73.03105934553523,High,Both equally,97.80,76.50,84.00,37.80,83.28,100.00,100.00,99.50,15.10,9.10,15.30,65.50,3.25,14.28,11.73,-0.35,5,26.42,0.00,92.00,High,true
20,EAST KAMENG,ARUNACHAL PRADESH,50.20798668885191,20.21630615640599,35.21214642262895,Low,Health-driven,76.00,60.80,75.60,25.10,62.48,19.30,71.10,32.90,35.70,15.80,14.20,51.70,3.05,14.28,16.77,0.51,29,0.00,92.01,11.00,Low,true
481,KAPURTHALA,PUNJAB,61.14808652246258,68.13643926788686,64.64226289517472,High,Education-driven,95.00,65.70,87.70,20.70,80.18,99.90,99.90,99.40,24.60,12.80,19.20,68.70,2.78,14.25,9.24,-0.16,8,33.95,0.00,79.00,High,true
